,Chiral indice n,Chiral indice m,Initial atomic coordinate u,Initial atomic coordinate v,Initial atomic coordinate w
6169,9,1,0.266392,0.662979,0.690887
6170,9,1,0.25538,0.650324,0.725686
6171,9,1,0.51191,0.851066,0.696382
6172,9,1,0.498148,0.844335,0.73118
6173,9,1,0.620124,0.889282,0.751327
6174,9,1,0.606931,0.88608,0.786125
6175,9,1,0.82705,0.860976,0.756821
6176,9,1,0.818985,0.866602,0.79162
6177,9,1,0.876827,0.801148,0.811766
6178,9,1,0.872109,0.809986,0.846565
6179,9,1,0.821193,0.456063,0.504074
6180,9,1,0.829154,0.469766,0.538873
6181,9,1,0.74462,0.349676,0.559019
6182,9,1,0.75534,0.362511,0.593818
6183,9,1,0.501852,0.155665,0.564514
6184,9,1,0.515612,0.162806,0.599312
6185,9,1,0.393069,0.11392,0.619459
6186,9,1,0.40639,0.117582,0.654257
6187,9,1,0.181015,0.133398,0.624953
6188,9,1,0.189459,0.128209,0.659752
6189,9,1,0.127891,0.190014,0.679898
6190,9,1,0.133052,0.181546,0.714697
6191,9,1,0.117833,0.407249,0.685393
6192,9,1,0.114142,0.393921,0.720191
6193,9,1,0.163278,0.516494,0.740338
6194,9,1,0.156111,0.502736,0.775136
6195,9,1,0.363341,0.756018,0.745832
6196,9,1,0.350495,0.745317,0.780631
6197,9,1,0.470647,0.829652,0.800777
6198,9,1,0.456941,0.821716,0.835576
6199,9,1,0.719233,0.897992,0.806272
6200,9,1,0.707609,0.898562,0.84107
6201,9,1,0.801726,0.876538,0.861217
6202,9,1,0.792552,0.880835,0.896015
6203,9,1,0.898043,0.718495,0.866711
6204,9,1,0.89703,0.729875,0.90151
6205,9,1,0.885858,0.606079,0.553525
6206,9,1,0.88909,0.619281,0.588323
6207,9,1,0.843889,0.497264,0.60847
6208,9,1,0.850646,0.511026,0.643268
6209,9,1,0.649505,0.254683,0.613964
6210,9,1,0.662172,0.265677,0.648763
6211,9,1,0.543059,0.178284,0.668909
6212,9,1,0.556713,0.186603,0.703708
6213,9,1,0.292391,0.101438,0.674404
6214,9,1,0.304263,0.101344,0.709202
6215,9,1,0.207448,0.119165,0.729349
6216,9,1,0.216971,0.115321,0.764147
6217,9,1,0.10297,0.270125,0.734843
6218,9,1,0.104457,0.259019,0.769642
6219,9,1,0.108142,0.36766,0.789788
6220,9,1,0.105841,0.354758,0.824587
6221,9,1,0.234244,0.62449,0.795283
6222,9,1,0.224145,0.611343,0.830081
6223,9,1,0.325353,0.72305,0.850228
6224,9,1,0.313087,0.711512,0.885026
6225,9,1,0.580179,0.8783,0.855722
6226,9,1,0.566651,0.873731,0.890521
6227,9,1,0.683633,0.898275,0.910667
6228,9,1,0.671309,0.89742,0.945466
6229,9,1,0.86135,0.826544,0.916162
6230,9,1,0.855321,0.834244,0.95096
6231,9,1,0.893586,0.7518,0.971107
6232,9,1,0.894159,0.645242,0.65792
6233,9,1,0.89599,0.657971,0.692719
6234,9,1,0.775855,0.388657,0.663415
6235,9,1,0.785626,0.401936,0.698213
6236,9,1,0.686913,0.288488,0.71836
6237,9,1,0.698956,0.300279,0.753158
6238,9,1,0.433349,0.126269,0.723854
6239,9,1,0.446956,0.131283,0.758653
6240,9,1,0.328691,0.10258,0.778799
6241,9,1,0.341219,0.103909,0.813598
6242,9,1,0.144679,0.165756,0.784294
6243,9,1,0.151132,0.158455,0.819092
6244,9,1,0.108841,0.237682,0.839239
6245,9,1,0.111734,0.227475,0.874037
6246,9,1,0.143015,0.475225,0.844733
6247,9,1,0.137101,0.461505,0.879532
6248,9,1,0.204944,0.584667,0.899678
6249,9,1,0.195866,0.57117,0.934477
6250,9,1,0.4297,0.804705,0.905173
6251,9,1,0.416196,0.795649,0.939971
6252,9,1,0.539374,0.863264,0.960118
6253,9,1,0.525657,0.857378,0.994917
6254,9,1,0.773169,0.888064,0.965612
6255,9,1,0.862899,0.538495,0.712865
6256,9,1,0.868381,0.552169,0.747664
6257,9,1,0.804134,0.42883,0.76781
6258,9,1,0.81285,0.442412,0.802609
6259,9,1,0.583804,0.204351,0.773305
6260,9,1,0.597207,0.213759,0.808103
6261,9,1,0.474343,0.142622,0.82825
6262,9,1,0.48809,0.148934,0.863048
6263,9,1,0.237017,0.109013,0.833744
6264,9,1,0.247516,0.106556,0.868543
6265,9,1,0.165276,0.145081,0.888689
6266,9,1,0.17295,0.139024,0.923488
6267,9,1,0.102651,0.329489,0.894184
6268,9,1,0.101765,0.317152,0.928982
6269,9,1,0.126577,0.43422,0.949129
6270,9,1,0.12198,0.420687,0.983927
6271,9,1,0.289238,0.687693,0.954623
6272,9,1,0.277682,0.67544,0.989422
6273,9,1,0.898235,0.682848,0.762316
6274,9,1,0.898646,0.694967,0.797114
6275,9,1,0.87802,0.579313,0.817261
6276,9,1,0.882167,0.592751,0.852059
6277,9,1,0.722318,0.32456,0.822755
6278,9,1,0.733608,0.337021,0.857554
6279,9,1,0.623651,0.233586,0.8777
6280,9,1,0.636659,0.243982,0.912499
6281,9,1,0.366827,0.10798,0.883195
6282,9,1,0.379876,0.110718,0.917993
6283,9,1,0.269404,0.103051,0.93814
6284,9,1,0.280767,0.102008,0.972938
6285,9,1,0.118904,0.208049,0.943634
6286,9,1,0.123173,0.198852,0.978433
6287,9,1,0.101418,0.293146,0.99858
6288,9,1,0.829154,0.469766,0.872206
6289,9,1,0.836722,0.483506,0.907004
6290,9,1,0.75534,0.362511,0.927151
6291,9,1,0.765756,0.37551,0.961949
6292,9,1,0.515612,0.162806,0.932645
6293,9,1,0.529353,0.170348,0.967444
6294,9,1,0.40639,0.117582,0.98759
6295,9,1,0.189459,0.128209,0.993085
6296,9,1,0.88909,0.619281,0.921656
6297,9,1,0.891858,0.63234,0.956455
6298,9,1,0.850646,0.511026,0.976601
6299,9,1,0.662172,0.265677,0.982096
6300,9,2,0.899137,0.765011,0.00418
6301,9,2,0.672351,0.904746,0.005798
6302,9,2,0.649605,0.90188,0.038161
6303,9,2,0.852002,0.851604,0.015507
6304,9,2,0.838986,0.863354,0.04787
6305,9,2,0.886974,0.800511,0.068905
6306,9,2,0.87872,0.816615,0.101268
6307,9,2,0.196726,0.582423,0.018743
6308,9,2,0.406258,0.795437,0.028452
6309,9,2,0.516913,0.859955,0.049488
6310,9,2,0.492138,0.847807,0.08185
6311,9,2,0.746381,0.902901,0.059196
6312,9,2,0.726233,0.905314,0.091559
6313,9,2,0.809223,0.88276,0.112594
6314,9,2,0.792587,0.890343,0.144957
6315,9,2,0.904372,0.73577,0.122303
6316,9,2,0.901256,0.755499,0.154666
6317,9,2,0.096592,0.339677,0.009035
6318,9,2,0.124649,0.446859,0.03007
6319,9,2,0.115877,0.422405,0.062433
6320,9,2,0.281344,0.687164,0.039779
6321,9,2,0.260879,0.664836,0.072141
6322,9,2,0.358851,0.759309,0.093177
6323,9,2,0.335891,0.739764,0.125539
6324,9,2,0.602529,0.891678,0.102886
6325,9,2,0.578375,0.884381,0.135248
6326,9,2,0.683489,0.905615,0.156284
6327,9,2,0.661053,0.9035,0.188646
6328,9,2,0.858022,0.845236,0.165993
6329,9,2,0.845655,0.857646,0.198355
6330,9,2,0.890563,0.792035,0.219391
6331,9,2,0.883025,0.808707,0.251753
6332,9,2,0.225137,0.103525,0.010653
6333,9,2,0.243883,0.098869,0.043015
6334,9,2,0.103353,0.225723,0.020361
6335,9,2,0.109437,0.207965,0.052724
6336,9,2,0.093776,0.295444,0.07376
6337,9,2,0.094633,0.274428,0.106122
6338,9,2,0.166088,0.533401,0.083468
6339,9,2,0.152605,0.508657,0.115831
6340,9,2,0.222691,0.618426,0.136866
6341,9,2,0.205109,0.594516,0.169229
6342,9,2,0.442767,0.819678,0.146575
6343,9,2,0.418355,0.803803,0.178938
6344,9,2,0.529283,0.86553,0.199973
6345,9,2,0.504528,0.854045,0.232336
6346,9,2,0.756117,0.901131,0.209682
6347,9,2,0.736417,0.904296,0.242044
6348,9,2,0.817113,0.878432,0.26308
6349,9,2,0.801045,0.886731,0.295442
6350,9,2,0.905367,0.725572,0.272789
6351,9,2,0.903002,0.745749,0.305151
6352,9,2,0.708114,0.301927,0.023598
6353,9,2,0.446071,0.124346,0.000944
6354,9,2,0.470717,0.13447,0.033306
6355,9,2,0.361982,0.100115,0.054342
6356,9,2,0.385531,0.105218,0.086705
6357,9,2,0.167999,0.131275,0.064051
6358,9,2,0.182887,0.121568,0.096413
6359,9,2,0.125937,0.17577,0.117449
6360,9,2,0.136291,0.161453,0.149811
6361,9,2,0.102646,0.374454,0.127158
6362,9,2,0.098237,0.351135,0.15952
6363,9,2,0.129561,0.459166,0.180556
6364,9,2,0.120086,0.434602,0.212918
6365,9,2,0.291886,0.698073,0.190264
6366,9,2,0.271005,0.676082,0.222627
6367,9,2,0.370533,0.768725,0.243662
6368,9,2,0.3473,0.749652,0.276025
6369,9,2,0.614469,0.894782,0.253371
6370,9,2,0.590494,0.88821,0.285734
6371,9,2,0.694456,0.906106,0.306769
6372,9,2,0.672351,0.904746,0.339132
6373,9,2,0.863709,0.838547,0.316478
6374,9,2,0.852002,0.851604,0.34884
6375,9,2,0.893788,0.783288,0.369876
6376,9,2,0.886974,0.800511,0.402239
6377,9,2,0.870439,0.540834,0.013889
6378,9,2,0.811375,0.429746,0.034925
6379,9,2,0.826701,0.454268,0.067287
6380,9,2,0.605753,0.213203,0.044633
6381,9,2,0.629467,0.231275,0.076996
6382,9,2,0.520244,0.158756,0.098031
6383,9,2,0.544941,0.172827,0.130394
6384,9,2,0.284162,0.094044,0.10774
6385,9,2,0.305544,0.093894,0.140103
6386,9,2,0.216143,0.106408,0.161138
6387,9,2,0.234387,0.101011,0.193501
6388,9,2,0.100863,0.234989,0.170847
6389,9,2,0.106212,0.216712,0.203209
6390,9,2,0.093914,0.306242,0.224245
6391,9,2,0.094016,0.284836,0.256607
6392,9,2,0.173299,0.545732,0.233954
6393,9,2,0.159188,0.521039,0.266316
6394,9,2,0.231872,0.630221,0.287352
6395,9,2,0.213767,0.60652,0.319714
6396,9,2,0.455059,0.827173,0.297061
6397,9,2,0.430529,0.811885,0.329423
6398,9,2,0.541625,0.870764,0.350459
6399,9,2,0.516913,0.859955,0.382821
6400,9,2,0.765613,0.898989,0.360167
6401,9,2,0.746381,0.902901,0.39253
6402,9,2,0.824708,0.873752,0.413565
6403,9,2,0.809223,0.88276,0.445928
6404,9,2,0.905984,0.715164,0.423274
6405,9,2,0.904372,0.73577,0.455637
6406,9,2,0.904677,0.671631,0.025216
6407,9,2,0.906086,0.693758,0.057578
6408,9,2,0.887975,0.589719,0.078614
6409,9,2,0.894594,0.613706,0.110976
6410,9,2,0.749025,0.346563,0.088323
6411,9,2,0.768128,0.369779,0.120685
6412,9,2,0.675365,0.270348,0.141721
6413,9,2,0.697378,0.291204,0.174083
6414,9,2,0.433817,0.119805,0.151429
6415,9,2,0.458375,0.129236,0.183792
6416,9,2,0.350395,0.09812,0.204828
6417,9,2,0.373698,0.102482,0.23719
6418,9,2,0.161014,0.136646,0.214536
6419,9,2,0.175292,0.126248,0.246899
6420,9,2,0.12128,0.183385,0.267934
6421,9,2,0.130942,0.168457,0.300297
6422,9,2,0.105406,0.386294,0.277643
6423,9,2,0.100256,0.362731,0.310005
6424,9,2,0.134818,0.47151,0.331041
6425,9,2,0.124649,0.446859,0.363404
6426,9,2,0.302622,0.708796,0.34075
6427,9,2,0.281344,0.687164,0.373112
6428,9,2,0.382335,0.77789,0.394148
6429,9,2,0.358851,0.759309,0.42651
6430,9,2,0.626302,0.897518,0.403857
6431,9,2,0.602529,0.891678,0.436219
6432,9,2,0.705243,0.90622,0.457255
6433,9,2,0.683489,0.905615,0.489617
6434,9,2,0.869058,0.831543,0.466963
6435,9,2,0.858022,0.845236,0.499326
6436,9,2,0.896647,0.774277,0.520361
6437,9,2,0.890563,0.792035,0.552724
6438,9,2,0.853655,0.503732,0.132012
6439,9,2,0.865182,0.52849,0.164374
6440,9,2,0.803274,0.417577,0.18541
6441,9,2,0.819187,0.44198,0.217772
6442,9,2,0.593742,0.204563,0.195119
6443,9,2,0.617665,0.22211,0.227481
6444,9,2,0.507862,0.152193,0.248517
6445,9,2,0.532608,0.165636,0.280879
6446,9,2,0.273767,0.094686,0.258226
6447,9,2,0.294757,0.09378,0.290588
6448,9,2,0.207413,0.109657,0.311624
6449,9,2,0.225137,0.103525,0.343986
6450,9,2,0.098744,0.244501,0.321332
6451,9,2,0.103353,0.225723,0.353695
6452,9,2,0.09443,0.317221,0.37473
6453,9,2,0.093776,0.295444,0.407093
6454,9,2,0.180813,0.55802,0.384439
6455,9,2,0.166088,0.533401,0.416802
6456,9,2,0.241304,0.641895,0.437837
6457,9,2,0.222691,0.618426,0.4702
6458,9,2,0.467392,0.834364,0.447546
6459,9,2,0.442767,0.819678,0.479908
6460,9,2,0.553929,0.875654,0.500944
6461,9,2,0.529283,0.86553,0.533306
6462,9,2,0.774863,0.896475,0.510653
6463,9,2,0.756117,0.901131,0.543015
6464,9,2,0.832001,0.868725,0.564051
6465,9,2,0.817113,0.878432,0.596413
6466,9,2,0.906224,0.704556,0.57376
6467,9,2,0.905367,0.725572,0.606122
6468,9,2,0.903408,0.660323,0.175701
6469,9,2,0.90557,0.682779,0.208064
6470,9,2,0.884123,0.577595,0.229099
6471,9,2,0.891467,0.601759,0.261462
6472,9,2,0.739121,0.335164,0.238808
6473,9,2,0.758696,0.358105,0.271171
6474,9,2,0.664109,0.260236,0.292206
6475,9,2,0.686458,0.280674,0.324569
6476,9,2,0.421625,0.115619,0.301915
6477,9,2,0.446071,0.124346,0.334277
6478,9,2,0.338947,0.0965,0.355313
6479,9,2,0.361982,0.100115,0.387675
6480,9,2,0.154345,0.142354,0.365022
6481,9,2,0.167999,0.131275,0.397384
6482,9,2,0.116975,0.191293,0.41842
6483,9,2,0.125937,0.17577,0.450782
6484,9,2,0.108533,0.398241,0.428128
6485,9,2,0.102646,0.374454,0.460491
6486,9,2,0.140414,0.483881,0.481527
6487,9,2,0.129561,0.459166,0.513889
6488,9,2,0.313542,0.719326,0.491235
6489,9,2,0.291886,0.698073,0.523598
6490,9,2,0.394247,0.786797,0.544633
6491,9,2,0.370533,0.768725,0.576996
6492,9,2,0.638018,0.899885,0.554342
6493,9,2,0.614469,0.894782,0.586705
6494,9,2,0.715838,0.905956,0.60774
6495,9,2,0.694456,0.906106,0.640103
6496,9,2,0.874063,0.82423,0.617449
6497,9,2,0.863709,0.838547,0.649811
6498,9,2,0.899137,0.765011,0.670847
6499,9,2,0.893788,0.783288,0.703209
6500,9,2,0.847395,0.491343,0.282497
6501,9,2,0.859586,0.516119,0.31486
6502,9,2,0.794891,0.405484,0.335895
6503,9,2,0.811375,0.429746,0.368258
6504,9,2,0.581645,0.196197,0.345604
6505,9,2,0.605753,0.213203,0.377967
6506,9,2,0.495472,0.145955,0.399002
6507,9,2,0.520244,0.158756,0.431365
6508,9,2,0.263583,0.095704,0.408711
6509,9,2,0.284162,0.094044,0.441073
6510,9,2,0.198955,0.113269,0.462109
6511,9,2,0.216143,0.106408,0.494472
6512,9,2,0.096998,0.254251,0.471818
6513,9,2,0.100863,0.234989,0.50418
6514,9,2,0.095323,0.328369,0.525216
6515,9,2,0.093914,0.306242,0.557578
6516,9,2,0.188625,0.570254,0.534925
6517,9,2,0.173299,0.545732,0.567287
6518,9,2,0.250975,0.653437,0.588323
6519,9,2,0.231872,0.630221,0.620685
6520,9,2,0.479756,0.841244,0.598031
6521,9,2,0.455059,0.827173,0.630394
6522,9,2,0.566183,0.880195,0.651429
6523,9,2,0.541625,0.870764,0.683792
6524,9,2,0.783857,0.893592,0.661138
6525,9,2,0.765613,0.898989,0.693501
6526,9,2,0.838986,0.863354,0.714536
6527,9,2,0.824708,0.873752,0.746899
6528,9,2,0.905984,0.715164,0.756607
6529,9,2,0.901763,0.648865,0.326187
6530,9,2,0.904677,0.671631,0.358549
6531,9,2,0.879914,0.565398,0.379585
6532,9,2,0.887975,0.589719,0.411947
6533,9,2,0.728995,0.323918,0.389294
6534,9,2,0.749025,0.346563,0.421656
6535,9,2,0.6527,0.250348,0.442692
6536,9,2,0.675365,0.270348,0.475054
6537,9,2,0.409506,0.11179,0.4524
6538,9,2,0.433817,0.119805,0.484763
6539,9,2,0.327649,0.095254,0.505798
6540,9,2,0.350395,0.09812,0.538161
6541,9,2,0.147998,0.148396,0.515507
6542,9,2,0.161014,0.136646,0.54787
6543,9,2,0.113026,0.199489,0.568905
6544,9,2,0.12128,0.183385,0.601268
6545,9,2,0.112025,0.410281,0.578614
6546,9,2,0.105406,0.386294,0.610976
6547,9,2,0.146345,0.496268,0.632012
6548,9,2,0.134818,0.47151,0.664374
6549,9,2,0.324635,0.729652,0.641721
6550,9,2,0.302622,0.708796,0.674083
6551,9,2,0.406258,0.795437,0.695119
6552,9,2,0.382335,0.77789,0.727481
6553,9,2,0.649605,0.90188,0.704828
6554,9,2,0.626302,0.897518,0.73719
6555,9,2,0.726233,0.905314,0.758226
6556,9,2,0.705243,0.90622,0.790588
6557,9,2,0.87872,0.816615,0.767934
6558,9,2,0.869058,0.831543,0.800297
6559,9,2,0.901256,0.755499,0.821332
6560,9,2,0.896647,0.774277,0.853695
6561,9,2,0.840812,0.478961,0.432983
6562,9,2,0.853655,0.503732,0.465345
6563,9,2,0.786233,0.39348,0.486381
6564,9,2,0.803274,0.417577,0.518743
6565,9,2,0.569471,0.188115,0.49609
6566,9,2,0.593742,0.204563,0.528452
6567,9,2,0.483087,0.140045,0.549488
6568,9,2,0.507862,0.152193,0.58185
6569,9,2,0.253619,0.097099,0.559196
6570,9,2,0.273767,0.094686,0.591559
6571,9,2,0.190777,0.11724,0.612594
6572,9,2,0.207413,0.109657,0.644957
6573,9,2,0.095628,0.26423,0.622303
6574,9,2,0.098744,0.244501,0.654666
6575,9,2,0.096592,0.339677,0.675701
6576,9,2,0.09443,0.317221,0.708064
6577,9,2,0.196726,0.582423,0.68541
6578,9,2,0.180813,0.55802,0.717772
6579,9,2,0.260879,0.664836,0.738808
6580,9,2,0.241304,0.641895,0.771171
6581,9,2,0.492138,0.847807,0.748517
6582,9,2,0.467392,0.834364,0.780879
6583,9,2,0.578375,0.884381,0.801915
6584,9,2,0.553929,0.875654,0.834277
6585,9,2,0.792587,0.890343,0.811624
6586,9,2,0.774863,0.896475,0.843986
6587,9,2,0.845655,0.857646,0.865022
6588,9,2,0.832001,0.868725,0.897384
6589,9,2,0.906224,0.704556,0.907093
6590,9,2,0.899744,0.637269,0.476672
6591,9,2,0.903408,0.660323,0.509035
6592,9,2,0.875351,0.553141,0.53007
6593,9,2,0.884123,0.577595,0.562433
6594,9,2,0.718656,0.312836,0.539779
6595,9,2,0.739121,0.335164,0.572141
6596,9,2,0.641149,0.240691,0.593177
6597,9,2,0.664109,0.260236,0.625539
6598,9,2,0.397471,0.108322,0.602886
6599,9,2,0.421625,0.115619,0.635248
6600,9,2,0.316511,0.094385,0.656284
6601,9,2,0.338947,0.0965,0.688646
6602,9,2,0.141978,0.154764,0.665993
6603,9,2,0.154345,0.142354,0.698355
6604,9,2,0.109437,0.207965,0.719391
6605,9,2,0.116975,0.191293,0.751753
6606,9,2,0.115877,0.422405,0.729099
6607,9,2,0.108533,0.398241,0.761462
6608,9,2,0.152605,0.508657,0.782497
6609,9,2,0.140414,0.483881,0.81486
6610,9,2,0.335891,0.739764,0.792206
6611,9,2,0.313542,0.719326,0.824569
6612,9,2,0.418355,0.803803,0.845604
6613,9,2,0.394247,0.786797,0.877967
6614,9,2,0.661053,0.9035,0.855313
6615,9,2,0.638018,0.899885,0.887675
6616,9,2,0.736417,0.904296,0.908711
6617,9,2,0.715838,0.905956,0.941073
6618,9,2,0.883025,0.808707,0.91842
6619,9,2,0.874063,0.82423,0.950782
6620,9,2,0.903002,0.745749,0.971818
6621,9,2,0.833912,0.466599,0.583468
6622,9,2,0.847395,0.491343,0.615831
6623,9,2,0.777309,0.381574,0.636866
6624,9,2,0.794891,0.405484,0.669229
6625,9,2,0.557233,0.180322,0.646575
6626,9,2,0.581645,0.196197,0.678938
6627,9,2,0.470717,0.13447,0.699973
6628,9,2,0.495472,0.145955,0.732336
6629,9,2,0.243883,0.098869,0.709682
6630,9,2,0.263583,0.095704,0.742044
6631,9,2,0.182887,0.121568,0.76308
6632,9,2,0.198955,0.113269,0.795442
6633,9,2,0.094633,0.274428,0.772789
6634,9,2,0.096998,0.254251,0.805151
6635,9,2,0.098237,0.351135,0.826187
6636,9,2,0.095323,0.328369,0.858549
6637,9,2,0.205109,0.594516,0.835895
6638,9,2,0.188625,0.570254,0.868258
6639,9,2,0.271005,0.676082,0.889294
6640,9,2,0.250975,0.653437,0.921656
6641,9,2,0.504528,0.854045,0.899002
6642,9,2,0.479756,0.841244,0.931365
6643,9,2,0.590494,0.88821,0.9524
6644,9,2,0.566183,0.880195,0.984763
6645,9,2,0.801045,0.886731,0.962109
6646,9,2,0.783857,0.893592,0.994472
6647,9,2,0.897354,0.625546,0.627158
6648,9,2,0.901763,0.648865,0.65952
6649,9,2,0.870439,0.540834,0.680556
6650,9,2,0.879914,0.565398,0.712918
6651,9,2,0.708114,0.301927,0.690264
6652,9,2,0.728995,0.323918,0.722627
6653,9,2,0.629467,0.231275,0.743662
6654,9,2,0.6527,0.250348,0.776025
6655,9,2,0.385531,0.105218,0.753371
6656,9,2,0.409506,0.11179,0.785734
6657,9,2,0.305544,0.093894,0.806769
6658,9,2,0.327649,0.095254,0.839132
6659,9,2,0.136291,0.161453,0.816478
6660,9,2,0.147998,0.148396,0.84884
6661,9,2,0.106212,0.216712,0.869876
6662,9,2,0.113026,0.199489,0.902239
6663,9,2,0.120086,0.434602,0.879585
6664,9,2,0.112025,0.410281,0.911947
6665,9,2,0.159188,0.521039,0.932983
6666,9,2,0.146345,0.496268,0.965345
6667,9,2,0.3473,0.749652,0.942692
6668,9,2,0.324635,0.729652,0.975054
6669,9,2,0.430529,0.811885,0.99609
6670,9,2,0.906086,0.693758,0.724245
6671,9,2,0.826701,0.454268,0.733954
6672,9,2,0.840812,0.478961,0.766316
6673,9,2,0.768128,0.369779,0.787352
6674,9,2,0.786233,0.39348,0.819714
6675,9,2,0.544941,0.172827,0.797061
6676,9,2,0.569471,0.188115,0.829423
6677,9,2,0.458375,0.129236,0.850459
6678,9,2,0.483087,0.140045,0.882821
6679,9,2,0.234387,0.101011,0.860167
6680,9,2,0.253619,0.097099,0.89253
6681,9,2,0.175292,0.126248,0.913565
6682,9,2,0.190777,0.11724,0.945928
6683,9,2,0.094016,0.284836,0.923274
6684,9,2,0.095628,0.26423,0.955637
6685,9,2,0.100256,0.362731,0.976672
6686,9,2,0.213767,0.60652,0.986381
6687,9,2,0.894594,0.613706,0.777643
6688,9,2,0.899744,0.637269,0.810005
6689,9,2,0.865182,0.52849,0.831041
6690,9,2,0.875351,0.553141,0.863404
6691,9,2,0.697378,0.291204,0.84075
6692,9,2,0.718656,0.312836,0.873112
6693,9,2,0.617665,0.22211,0.894148
6694,9,2,0.641149,0.240691,0.92651
6695,9,2,0.373698,0.102482,0.903857
6696,9,2,0.397471,0.108322,0.936219
6697,9,2,0.294757,0.09378,0.957255
6698,9,2,0.316511,0.094385,0.989617
6699,9,2,0.130942,0.168457,0.966963
6700,9,2,0.141978,0.154764,0.999326
6701,9,2,0.90557,0.682779,0.87473
6702,9,2,0.819187,0.44198,0.884439
6703,9,2,0.833912,0.466599,0.916802
6704,9,2,0.758696,0.358105,0.937837
6705,9,2,0.777309,0.381574,0.9702
6706,9,2,0.532608,0.165636,0.947546
6707,9,2,0.557233,0.180322,0.979908
6708,9,2,0.891467,0.601759,0.928128
6709,9,2,0.897354,0.625546,0.960491
6710,9,2,0.859586,0.516119,0.981527
6711,9,2,0.686458,0.280674,0.991235
6712,9,3,0.90725,0.767129,0.008301
6713,9,3,0.913739,0.712975,0.162147
6714,9,3,0.670997,0.91183,0.085224
6715,9,3,0.863071,0.853456,0.033942
6716,9,3,0.84592,0.869624,0.123685
6717,9,3,0.890214,0.814363,0.187788
6718,9,3,0.877868,0.834996,0.277532
6719,9,3,0.232871,0.640122,0.008301
6720,9,3,0.44313,0.826525,0.046762
6721,9,3,0.542872,0.877868,0.110865
6722,9,3,0.509615,0.863071,0.200608
6723,9,3,0.756206,0.909512,0.149326
6724,9,3,0.729228,0.912965,0.23907
6725,9,3,0.805013,0.894679,0.303173
6726,9,3,0.781522,0.903404,0.392916
6727,9,3,0.90725,0.767129,0.341634
6728,9,3,0.900029,0.791692,0.431378
6729,9,3,0.913739,0.712975,0.49548
6730,9,3,0.91183,0.740833,0.585224
6731,9,3,0.146544,0.509615,0.033942
6732,9,3,0.130376,0.476296,0.123685
6733,9,3,0.316263,0.729228,0.072403
6734,9,3,0.287025,0.700764,0.162147
6735,9,3,0.378119,0.781522,0.226249
6736,9,3,0.346694,0.756206,0.315993
6737,9,3,0.608337,0.900029,0.264711
6738,9,3,0.575851,0.890214,0.354455
6739,9,3,0.670997,0.91183,0.418557
6740,9,3,0.640122,0.90725,0.508301
6741,9,3,0.84592,0.869624,0.457019
6742,9,3,0.826525,0.883395,0.546762
6743,9,3,0.877868,0.834996,0.610865
6744,9,3,0.863071,0.853456,0.700608
6745,9,3,0.173475,0.116605,0.046762
6746,9,3,0.08817,0.259167,0.085224
6747,9,3,0.090488,0.346694,0.149326
6748,9,3,0.087035,0.316263,0.23907
6749,9,3,0.185637,0.575851,0.187788
6750,9,3,0.165004,0.542872,0.277532
6751,9,3,0.232871,0.640122,0.341634
6752,9,3,0.208308,0.608337,0.431378
6753,9,3,0.44313,0.826525,0.380096
6754,9,3,0.410334,0.805013,0.469839
6755,9,3,0.509615,0.863071,0.533942
6756,9,3,0.476296,0.84592,0.623685
6757,9,3,0.729228,0.912965,0.572403
6758,9,3,0.700764,0.913739,0.662147
6759,9,3,0.781522,0.903404,0.726249
6760,9,3,0.756206,0.909512,0.815993
6761,9,3,0.900029,0.791692,0.764711
6762,9,3,0.890214,0.814363,0.854455
6763,9,3,0.91183,0.740833,0.918557
6764,9,3,0.359878,0.09275,0.008301
6765,9,3,0.270772,0.087035,0.072403
6766,9,3,0.299236,0.086261,0.162147
6767,9,3,0.122132,0.165004,0.110865
6768,9,3,0.136929,0.146544,0.200608
6769,9,3,0.099971,0.208308,0.264711
6770,9,3,0.109786,0.185637,0.354455
6771,9,3,0.105321,0.410334,0.303173
6772,9,3,0.096596,0.378119,0.392916
6773,9,3,0.130376,0.476296,0.457019
6774,9,3,0.116605,0.44313,0.546762
6775,9,3,0.287025,0.700764,0.49548
6776,9,3,0.259167,0.670997,0.585224
6777,9,3,0.346694,0.756206,0.649326
6778,9,3,0.316263,0.729228,0.73907
6779,9,3,0.575851,0.890214,0.687788
6780,9,3,0.542872,0.877868,0.777532
6781,9,3,0.640122,0.90725,0.841634
6782,9,3,0.608337,0.900029,0.931378
6783,9,3,0.826525,0.883395,0.880096
6784,9,3,0.805013,0.894679,0.969839
6785,9,3,0.740833,0.329003,0.085224
6786,9,3,0.490385,0.136929,0.033942
6787,9,3,0.523704,0.15408,0.123685
6788,9,3,0.424149,0.109786,0.187788
6789,9,3,0.457128,0.122132,0.277532
6790,9,3,0.218478,0.096596,0.226249
6791,9,3,0.243794,0.090488,0.315993
6792,9,3,0.173475,0.116605,0.380096
6793,9,3,0.194987,0.105321,0.469839
6794,9,3,0.08817,0.259167,0.418557
6795,9,3,0.09275,0.232871,0.508301
6796,9,3,0.087035,0.316263,0.572403
